instance,dimacs_time,dimacs_size,opb_time,opb_size,opb_pbcount_time,d4_time,d4_count,p2d_time,p2d_count,pbcount_time,pbcount_count
isolated/groupCard/groupCard_0.0_0.25/root_4900.uvl,-1;-1;-1,-4,0.89;0.97;0.91,14704,0.01;0.01;0.01,-3;-3;-3,-4,-1;-1;-1,-9,-1;-1;-1,-9
isolated/groupCard/groupCard_0.0_0.25/root_5000.uvl,-1;-1;-1,-4,1.00;0.96;0.95,15004,0.01;0.01;0.01,-3;-3;-3,-4,-1;-1;-1,-9,-1;-1;-1,-9
isolated/groupCard/groupCard_0.0_0.25/root_500.uvl,-1;-1;-1,-4,1.55;0.44;0.47,1504,0.00;0.00;0.00,-3;-3;-3,-4,1.85;1.85;1.98,7916383656044660674209865866406453428124039805644496573386101331909258540765414224085860546906650521347364898118904976799,10.32;15.30;7.27,7916383656044659727901297669750769629469261142713666989137193422772100524460453274437571389598673713818908121076030504960
isolated/groupCard/groupCard_0.0_0.25/root_600.uvl,-1;-1;-1,-4,0.51;0.48;0.57,1804,0.00;0.00;0.00,-3;-3;-3,-4,2.87;3.97;3.21,19106095410261941426818332185069884491179281067295730658982154200230764357932591085366284896793750794648868618115597215734210489435713417679930715,12.36;14.60;21.04,19106095410261941171520771224941489359882003048993239968853139408018288993211814226356408899670834944201418661082721390727427334509827810939371520
isolated/groupCard/groupCard_0.0_0.25/root_700.uvl,-1;-1;-1,-4,0.46;0.49;0.47,2104,0.00;0.00;0.00,-3;-3;-3,-4,4.10;4.76;5.89,46756390492259981563145995140425658713804382015785677515196769342623204913444967443976019350967426601276375079106814715623161885653911411350774495334920031927608757974627,15.93;14.77;27.93,46756390492259987542731100960659594909856184700548174936309241993311413279533631966547275168543529820925690162810245524377409169768616916585402826287735794107342924021760
isolated/groupCard/groupCard_0.0_0.25/root_800.uvl,-1;-1;-1,-4,0.55;0.48;0.46,2404,0.00;0.00;0.00,-3;-3;-3,-4,5.99;5.89;5.43,115592255884489745468058095680924186429136463368633248602330165636181715789710896783195532033827556855105864520623861597411690780722977556202978269511905158245328117142728486136814973492203931587,25.17;52.82;32.93,115592255884489772852119814434429779971514291919334148322357429700669147354611411643440766077041182288141044783899473943271829333555887221538001940594456086812147254064498402682990620693887975424
isolated/groupCard/groupCard_0.0_0.25/root_900.uvl,-1;-1;-1,-4,0.53;0.49;0.48,2704,0.01;0.00;0.00,-3;-3;-3,-4,9.24;7.88;7.73,288002922183980890261058369436154748117965792418001047043898607187933355337458436050179371021417540355084643922105938340634243675783973338128496567552235571593949646586901209519819871923783758295865988714539749690790935,38.68;45.93;49.43,288002922183980847462870927556725857664796320168538350100504500400967145166997578029100496704030140358956074391465545541558451553989955593173170427587782933073324605807114020100511597206688411241936038216426744153374720
isolated/groupCard/groupCard_0.0_0.5/root_1000.uvl,-1;-1;-1,-4,0.51;0.50;0.57,3004,0.00;0.00;0.00,-3;-3;-3,-4,11.26;12.54;11.88,5492687156404054889499932592112996690555100062750942180722448379405067969977441709415298136040730475720654667630276507178336831303486910176767235897199046639679116629543991359388618534571054514611159378157082986294076493126577527719840072470148244833469056167144839515131457129880960646350502744642847,65.45;71.40;65.06,5492687156404052872778951754524575588489323768479413428717780747634354419043350772872003390395036369891020696214531739481894543348487222144343111538370639439376289899395930251414799668249214472066783013447188179204506461652620712273747444048936039629100369208546834492889766392299599997354470614761472
isolated/groupCard/groupCard_0.0_0.5/root_1100.uvl,-1;-1;-1,-4,0.53;0.54;0.50,3304,0.00;0.00;0.00,-3;-3;-3,-4,13.77;16.00;14.18,6954839302085871759437930662892515087040490143106997539431350086731297189260293765590881862995462366974092356413783561012545060208310257994560463605554830730395752285657428259127776646359051938373391446302226737666417958400772043298448457752308250649812882895514392858929010868246696333765808514311078791514822700994213926781637047,61.77;88.14;67.84,-9
isolated/groupCard/groupCard_0.0_0.5/root_1200.uvl,-1;-1;-1,-4,0.65;0.61;0.50,3604,0.00;0.01;0.00,-3;-3;-3,-4,16.84;17.16;19.55,8807494551305926316052046855457620606555766470577740786435555852523097053926343442273851628168988820615007137288582519143288843266162897202664994915772386566168211781323597866428923931182993951402883361437121547116074733628498618735692255577050849489084503118809090058787729100797762330710005031636728105076874207515607672325942675262009070301736499095872278487,162.48;133.15;179.35,-9
isolated/groupCard/groupCard_0.0_0.5/root_1300.uvl,-1;-1;-1,-4,0.56;0.59;0.54,3904,0.00;0.00;0.01,-3;-3;-3,-4,24.95;23.85;24.48,11154970154233272690396811173320754495417325499046706779497234403926255537700333607454713811948175078792532147815449407794557901409699295607891003035715333144456681505493519565635337566022194272005903296012126811047655044575007916739056396370720167028471517800549473623233263287828105286006303008248338213999256391578594580008982614934698104666902522560300587278289392320077532041366111959239,196.62;371.19;164.96,-9
isolated/groupCard/groupCard_0.0_0.5/root_1400.uvl,-1;-1;-1,-4,0.54;0.53;0.57,4204,0.01;0.01;0.01,-3;-3;-3,-4,33.15;28.83;30.79,14129474376216804380074223389537638496805216640762408409780619291210021362770910793405700481378381786449285128191668940448102033870327772000905844282168327169154547222120223034339817941220026613061254444193768739133825936146035470677245908982247016239068704146424018185854692763835932558143246459781862659589959071479605603715654758783997500641218952853702560589077188166896655647531606021183596038072948080361449229149407,204.05;282.20;138.63,-9
isolated/groupCard/groupCard_0.0_0.5/root_1500.uvl,-1;-1;-1,-4,0.53;0.57;0.58,4504,0.01;0.01;0.01,-3;-3;-3,-4,35.36;34.83;35.48,17898562501441484482327852016754671644734196111685687673870715469222288723484851965690139470815578608638137237944425040060082063404513785311522655024416530180586070451552570028429562392918428036932539356668129341600456790437928760371983144353425153686564880106623288927095884172791300388078510015339007772151089338432642744913273005469346347797103057513431895471581662602364474828445320982460642605315275692930613497957655900775486733398961911332830399,271.52;290.03;350.75,-9
isolated/groupCard/groupCard_0.0_0.5/root_1600.uvl,-1;-1;-1,-4,0.62;0.61;0.59,4804,0.01;0.01;0.01,-3;-3;-3,-4,41.82;42.40;43.81,-9,321.34;-1;470.37,-9
isolated/groupCard/groupCard_0.0_0.5/root_1700.uvl,-1;-1;-1,-4,0.65;0.62;0.63,5104,0.01;0.01;0.01,-3;-3;-3,-4,55.19;52.23;54.29,-9,-1;-1;443.39,-9
isolated/groupCard/groupCard_0.0_0.5/root_1800.uvl,-1;-1;-1,-4,0.82;0.66;0.59,5404,0.01;0.01;0.01,-3;-3;-3,-4,60.33;64.68;62.95,-9,-1;491.08;-1,-9
isolated/groupCard/groupCard_0.0_0.5/root_1900.uvl,-1;-1;-1,-4,0.81;0.60;0.66,5704,0.01;0.01;0.01,-3;-3;-3,-4,75.85;68.00;72.55,-9,-1;-1;-1,-9
isolated/groupCard/groupCard_0.0_0.5/root_2000.uvl,-1;-1;-1,-4,0.65;0.71;0.62,6004,0.01;0.01;0.01,-3;-3;-3,-4,78.51;79.40;85.08,-9,-1;-1;-1,-9
isolated/groupCard/groupCard_0.0_0.5/root_200.uvl,-1;-1;-1,-4,0.41;0.42;0.39,604,0.00;0.00;0.00,-3;-3;-3,-4,0.18;0.19;0.18,848743279457546778353683134709323383198353791729103086071347,0.27;0.37;0.42,848743279457546878464571811373979407392989567742252138102784
isolated/groupCard/groupCard_0.0_0.5/root_2100.uvl,-1;-1;-1,-4,0.71;0.71;0.60,6304,0.01;0.01;0.01,-3;-3;-3,-4,101.52;94.68;106.60,-9,-1;-1;-1,-9
isolated/groupCard/groupCard_0.0_0.5/root_2200.uvl,-1;-1;-1,-4,0.71;0.72;0.89,6604,0.01;0.01;0.01,-3;-3;-3,-4,112.78;111.19;108.69,-9,-1;-1;-1,-9
isolated/groupCard/groupCard_0.0_0.5/root_2300.uvl,-1;-1;-1,-4,0.81;0.66;0.63,6904,0.01;0.01;0.01,-3;-3;-3,-4,122.59;126.92;129.64,-9,-1;-1;-1,-9
isolated/groupCard/groupCard_0.0_0.5/root_2400.uvl,-1;-1;-1,-4,0.78;1.06;0.91,7204,0.01;0.01;0.01,-3;-3;-3,-4,138.13;140.40;145.41,-9,-1;-1;-1,-9
isolated/groupCard/groupCard_0.0_0.5/root_2500.uvl,-1;-1;-1,-4,0.79;0.85;0.71,7504,0.01;0.01;0.01,-3;-3;-3,-4,154.96;168.99;184.88,-9,-1;-1;-1,-9
isolated/groupCard/groupCard_0.0_0.5/root_2600.uvl,-1;-1;-1,-4,0.71;0.71;0.71,7804,0.01;0.01;0.01,-3;-3;-3,-4,173.25;176.95;199.19,-9,-1;-1;-1,-9
isolated/groupCard/groupCard_0.0_0.5/root_2700.uvl,-1;-1;-1,-4,0.95;0.65;0.92,8104,0.01;0.01;0.01,-3;-3;-3,-4,203.88;193.15;204.21,-9,-1;-1;-1,-9
isolated/groupCard/groupCard_0.0_0.5/root_2800.uvl,-1;-1;-1,-4,0.77;0.86;0.82,8404,0.01;0.01;0.01,-3;-3;-3,-4,222.92;219.21;223.59,-9,-1;-1;-1,-9
isolated/groupCard/groupCard_0.0_0.5/root_2900.uvl,-1;-1;-1,-4,0.89;0.76;0.77,8704,0.01;0.01;0.01,-3;-3;-3,-4,235.59;239.76;266.48,-9,-1;-1;-1,-9
isolated/groupCard/groupCard_0.0_0.5/root_3000.uvl,-1;-1;-1,-4,0.75;0.82;1.00,9004,0.01;0.01;0.01,-3;-3;-3,-4,283.70;284.24;282.61,-9,-1;-1;-1,-9
isolated/groupCard/groupCard_0.0_0.5/root_300.uvl,-1;-1;-1,-4,0.42;0.44;0.41,904,0.00;0.00;0.00,-3;-3;-3,-4,0.53;0.50;0.53,1065397839553656769530819721424221122965350524683008804778306401033678234892588148929629399,1.19;1.79;1.57,1065397839553656853841469085491371132060344642468356067815453050452701590643003345390796800
isolated/groupCard/groupCard_0.0_0.5/root_3100.uvl,-1;-1;-1,-4,0.82;0.84;1.02,9304,0.01;0.01;0.01,-3;-3;-3,-4,297.08;302.99;294.05,-9,-1;-1;-1,-9
isolated/groupCard/groupCard_0.0_0.5/root_3200.uvl,-1;-1;-1,-4,0.85;0.91;0.78,9604,0.01;0.01;0.01,-3;-3;-3,-4,332.88;322.73;328.51,-9,-1;-1;-1,-9
isolated/groupCard/groupCard_0.0_0.5/root_3300.uvl,-1;-1;-1,-4,0.89;0.85;0.77,9904,0.01;0.01;0.01,-3;-3;-3,-4,380.00;346.25;360.99,-9,-1;-1;-1,-9
isolated/groupCard/groupCard_0.0_0.5/root_3400.uvl,-1;-1;-1,-4,0.85;0.76;0.80,10204,0.01;0.02;0.02,-3;-3;-3,-4,407.40;387.73;392.14,-9,-1;-1;-1,-9
isolated/groupCard/groupCard_0.0_0.5/root_3500.uvl,-1;-1;-1,-4,0.85;0.87;0.86,10504,0.01;0.01;0.01,-3;-3;-3,-4,423.22;418.94;441.79,-9,-1;-1;-1,-9
isolated/groupCard/groupCard_0.0_0.5/root_3600.uvl,-1;-1;-1,-4,0.78;0.92;0.85,10804,0.01;0.01;0.01,-3;-3;-3,-4,526.97;577.32;456.42,-9,-1;-1;-1,-9
isolated/groupCard/groupCard_0.0_0.5/root_3700.uvl,-1;-1;-1,-4,0.96;0.92;0.85,11104,0.01;0.01;0.01,-3;-3;-3,-4,500.62;492.14;525.82,-9,-1;-1;-1,-9
isolated/groupCard/groupCard_0.0_0.5/root_3800.uvl,-1;-1;-1,-4,0.92;0.91;1.20,11404,0.01;0.01;0.01,-3;-3;-3,-4,-1;527.98;551.25,-9,-1;-1;-1,-9
isolated/groupCard/groupCard_0.0_0.5/root_3900.uvl,-1;-1;-1,-4,0.91;0.84;0.89,11704,0.01;0.02;0.01,-3;-3;-3,-4,578.96;-1;-1,-9,-1;-1;-1,-9
isolated/groupCard/groupCard_0.0_0.5/root_4000.uvl,-1;-1;-1,-4,0.86;1.00;0.84,12004,0.01;0.01;0.02,-3;-3;-3,-4,-1;-1;-1,-9,-1;-1;-1,-9
isolated/groupCard/groupCard_0.0_0.5/root_400.uvl,-1;-1;-1,-4,0.88;0.44;0.42,1204,0.00;0.00;0.00,-3;-3;-3,-4,1.00;0.98;1.01,1342601189111161511314447526161706930543458359105150580532754208058285477194746576613990974399557162193733610285127133747,5.38;3.72;8.51,1342601189111161621992693538478015520693619161724833413887329711833308414129169225183495976235398141252161332957484679168
isolated/groupCard/groupCard_0.0_0.5/root_4100.uvl,-1;-1;-1,-4,0.90;0.79;0.82,12304,0.01;0.02;0.01,-3;-3;-3,-4,-1;-1;-1,-9,-1;-1;-1,-9
isolated/groupCard/groupCard_0.0_0.5/root_4200.uvl,-1;-1;-1,-4,1.04;0.85;0.83,12604,0.01;0.01;0.01,-3;-3;-3,-4,-1;-1;-1,-9,-1;-1;-1,-9
isolated/groupCard/groupCard_0.0_0.5/root_4300.uvl,-1;-1;-1,-4,1.02;0.95;0.97,12904,0.01;0.01;0.01,-3;-3;-3,-4,-1;-1;-1,-9,-1;-1;-1,-9
isolated/groupCard/groupCard_0.0_0.5/root_4400.uvl,-1;-1;-1,-4,0.85;0.84;0.91,13204,0.01;0.01;0.01,-3;-3;-3,-4,-1;-1;-1,-9,-1;-1;-1,-9
isolated/groupCard/groupCard_0.0_0.5/root_4500.uvl,-1;-1;-1,-4,1.20;0.89;0.94,13504,0.02;0.01;0.01,-3;-3;-3,-4,-1;-1;-1,-9,-1;-1;-1,-9
isolated/groupCard/groupCard_0.0_0.5/root_4600.uvl,-1;-1;-1,-4,0.97;0.96;0.85,13804,0.02;0.01;0.01,-3;-3;-3,-4,-1;-1;-1,-9,-1;-1;-1,-9
isolated/groupCard/groupCard_0.0_0.5/root_4700.uvl,-1;-1;-1,-4,1.03;0.91;0.91,14104,0.02;0.02;0.01,-3;-3;-3,-4,-1;-1;-1,-9,-1;-1;-1,-9
isolated/groupCard/groupCard_0.0_0.5/root_4800.uvl,-1;-1;-1,-4,0.97;0.85;0.91,14404,0.01;0.02;0.02,-3;-3;-3,-4,-1;-1;-1,-9,-1;-1;-1,-9
isolated/groupCard/groupCard_0.0_0.5/root_4900.uvl,-1;-1;-1,-4,1.11;0.89;0.87,14704,0.02;0.02;0.02,-3;-3;-3,-4,-1;-1;-1,-9,-1;-1;-1,-9
isolated/groupCard/groupCard_0.0_0.5/root_5000.uvl,-1;-1;-1,-4,1.00;0.83;0.90,15004,0.02;0.02;0.01,-3;-3;-3,-4,-1;-1;-1,-9,-1;-1;-1,-9
isolated/groupCard/groupCard_0.0_0.5/root_500.uvl,-1;-1;-1,-4,0.48;0.44;0.46,1504,0.00;0.00;0.00,-3;-3;-3,-4,1.73;1.76;1.69,1695067461842209776467062215794887885937936063611688117803695826526972454539141514299468255050712881263848775015135030294688647007055893476685662230815,6.96;11.98;7.13,1695067461842209920757834688017898620561931240202948113296343101837419886204405525497981896836576144520819490288810250570619862090642595348740130734080
isolated/groupCard/groupCard_0.0_0.5/root_600.uvl,-1;-1;-1,-4,0.48;0.45;0.46,1804,0.00;0.00;0.00,-3;-3;-3,-4,3.09;2.86;2.76,2142311755438593613513441370834832840704840088845815189960811525738563480910456931680828764572689132053435610371333313215719525783086463449791091630581250317341578936095692746029015,13.48;15.16;24.90,2142311755438593882651771835028734425850811221641142106095445983534872624699355295382508144205208324668759137797798419298094801424557690673484309618657022239240764685662736361717760
isolated/groupCard/groupCard_0.0_0.5/root_700.uvl,-1;-1;-1,-4,0.53;0.49;0.49,2104,0.00;0.00;0.00,-3;-3;-3,-4,4.64;4.10;5.16,2709355118700770731058530055263835829028106615590189996002287501252608708339862722937107281514652025478602164561631454162124559227221482372928771192693388582219761148362555182199611380596354502950360740246411487,15.66;35.18;25.28,2709355118700770493535017252802671937979143279853646261398248072634862804197263090576498584589437555381577621047046436940795277596520998020634167853463700184384916857155793291496050662394234814571655723411832832
isolated/groupCard/groupCard_0.0_0.5/root_800.uvl,-1;-1;-1,-4,0.50;0.56;0.55,2404,0.00;0.00;0.00,-3;-3;-3,-4,5.94;5.69;6.40,3428028437374103700544718933436605655233162070272524371920369401615755642289091227284188117148262205606449235056695856302141032311049654986056451515803042343945256339908826379780359046052315894003788745730716929935372589891097288967285459507,66.41;53.60;63.16,3428028437374103160402379291625590596754485656743443598589477203511291221371282247568895877067928292803791535953174289819754610026249118578840351120797577557491630463789314535390504948516536493621331818205314556757484463985502437978276888576
isolated/groupCard/groupCard_0.0_0.5/root_900.uvl,-1;-1;-1,-4,0.49;0.52;0.52,2704,0.00;0.00;0.00,-3;-3;-3,-4,8.77;9.07;7.45,4338729843188622768684662848850989581368349115040768847970889866640092664809689591016709035598063822999932489173269510583317623173167361144459258441174020539579981099372236507870018651889977324266795775213133001840593766299605004235853253897164702725789002625104915498087,48.28;101.75;49.01,4338729843188620921871866268922635108952127187758961109716684815603507762544097617954274005838132627399928073762366122775399900242752970257448665340829758801224732649145333540981917214314258419855005297336586335875050687948079860822698274040379388477438603709598109007872
isolated/groupCard/groupCard_0.0_0.75/root_1000.uvl,-1;-1;-1,-4,0.65;0.65;0.58,3004,0.00;0.00;0.00,-3;-3;-3,-4,8.48;8.28;8.64,10715086071862673209484250490600018105614048117055336074437264171500751133813427817126002530164464996195287996940834563721162541799516324937062852025275433284880780834478019049844153960244805048335885963226828727034990055084907353544079976897597924252090604929516090983825008867202720835495565081368671,79.85;61.14;40.55,10715086071862673209484250490600018105614048117055336074437503883703510511249361224931983788156958581275946729175531468251871452856923140435984577574698574803934567774824230985421074605062371141877954182153046474983581941267398767559165543946077062914571196477686542167660429831652624386837205668069376
isolated/groupCard/groupCard_0.0_0.75/root_1100.uvl,-1;-1;-1,-4,0.59;0.54;0.70,3304,0.00;0.01;0.00,-3;-3;-3,-4,10.36;10.60;11.19,13582985290493858492773514283592667786034938469317445497485196696673979214146331508829263214317111052853265178880684822675059452346761591045151938804782817603426366846304800106711123508621244444926650202820514434714790761695031822555335412049716170875122923394412797602737183254543889386559331900009957169273509878980709340098504623,106.88;64.56;58.10,-9
isolated/groupCard/groupCard_0.0_0.75/root_1200.uvl,-1;-1;-1,-4,0.61;0.64;0.52,3604,0.01;0.01;0.01,-3;-3;-3,-4,13.50;14.76;13.72,17218479456385750618067377696052635483579924745448689921733236816400739162398261465882028017236663992925160976120793598249705848783672931377678907143958503671125034279054507214628130919345000872257351832131692136741094554537507668156126869184032002882599910687156222583291023894924837940567752654810115040272648355891609591006779167341841126541141988863083936691,119.07;169.18;103.94,-9
isolated/groupCard/groupCard_0.0_0.75/root_1300.uvl,-1;-1;-1,-4,0.64;0.66;0.65,3904,0.01;0.00;0.01,-3;-3;-3,-4,18.80;17.29;18.15,21827015817904833863457681603012246715478074452379864515884587103873627449556224840229393430093988143999203266054158171454463165967865277309129418100567868201524110676593387894384903614986366087915274433971932948767865178581716154507357415108992008371001759958133030722950007822164310586955950333332311925668273383039953756451942843622556635153286158864929374734106936040334059803941417178431,110.10;148.39;111.41,-9
isolated/groupCard/groupCard_0.0_0.75/root_1400.uvl,-1;-1;-1,-4,0.61;0.54;0.55,4204,0.01;0.00;0.01,-3;-3;-3,-4,22.62;24.19;24.56,27669029702758120146491942186874884129832195596687593922941153328644615037061218887586873073449360194346795980939019947896082906383690671601979175500872602338054301294368816345503067469860050182063671011908943080806300534647996969627335294163431334930771042127659795101775543697861615259224740815644501206876366519077526043594895700199316654149353238462759802100325358332907187289833017468955989186269127704206519252508171,168.91;219.76;161.45,-9
isolated/groupCard/groupCard_0.0_0.75/root_1500.uvl,-1;-1;-1,-4,0.53;0.71;0.74,4504,0.00;0.01;0.01,-3;-3;-3,-4,28.08;25.75;28.21,35074662110434038747627587960280857993524015880330828824075798024790963850563322203657055647256287248212917574986336389625212036019273780983314010743932956599141917110768395690070843661255562462319395703159215574885204607163032884311969579980152151765856871027718984661730293759314093975172133944327573310936727168821131176456063213733838100229884647958874516261351361884580007972584157935221150015795833364120482522534450204383318972697416421080332551,207.09;198.98;237.68,-9
isolated/groupCard/groupCard_0.0_0.75/root_1600.uvl,-1;-1;-1,-4,0.75;0.54;0.62,4804,0.01;0.01;0.01,-3;-3;-3,-4,31.45;34.62;31.10,44462416477094044620016814065517364315819234512137839319418223093753683069769152238984782576109391752871924369655993219823604238104133548004599883463880643853709469898999705755207811821743778295964666023602164184153435301640801931718875031982625419864371470574866976663444085329836161570632849393682374410920480139223514993504813423269238707485353146279962769167316864542317663780237704479139745867592885191836785896554758306720610253608283511360193743095344125481419090498595940331,307.95;247.96;242.99,-9
